Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
NYANZA,KISII,KITUTU CHACHE NORTH,SAWA PETROLLEUM JELLY,1.105,0.003094379,0.000383108,66.6946847,0.003351379,0.22351918
NYANZA,KISII,KITUTU CHACHE NORTH,SAWA SOAP,233.1772778,0.004785217,0.00078777,,0.004786648,
NYANZA,KISII,KITUTU CHACHE NORTH,USHINDI BAR,132.5,0.021187529,0.001603317,54.97061151,0.021270021,1.169226056
NYANZA,KISII,KITUTU CHACHE NORTH,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISII,KITUTU CHACHE NORTH,USHINDI LIQUID DISHWASH,55.08966667,0.03907362,0.003490645,,0.039214528,
NYANZA,KISII,KITUTU CHACHE NORTH,USHINDI PASTE DISHWASH,10.8,0.015791072,0.0010314,,0.016388467,
NYANZA,KISII,KITUTU CHACHE NORTH,WHITE WASH (PWANI OIL PRODUCTS),6.3,0.000763153,0.0001275,45.05765285,0.000915644,0.041256789
NYANZA,KISII,KITUTU CHACHE SOUTH,AFRISENSE,41.8375,0.139624479,0.011471797,62.1519591,0.140346022,8.722780214
NYANZA,KISII,KITUTU CHACHE SOUTH,BELLEZA (PWANI OIL PRODUCTS),121.1186667,0.110352984,0.010373745,,0.110595725,
NYANZA,KISII,KITUTU CHACHE SOUTH,DETREX,1479.287833,0.382944684,0.026860128,64.44629121,0.382957463,24.68018819
NYANZA,KISII,KITUTU CHACHE SOUTH,DIVA (PWANI OIL PRODUCTS),102.1,0.570866142,0.092828309,54.30539415,0.572309417,31.07948847
NYANZA,KISII,KITUTU CHACHE SOUTH,FRESCO (PWANI OIL PRODUCTS),96.41683333,0.170520741,0.015301445,,0.170813482,
NYANZA,KISII,KITUTU CHACHE SOUTH,FRESH FRI,19059.51933,0.47299076,0.041004231,39.98659082,0.473002413,18.91375394
NYANZA,KISII,KITUTU CHACHE SOUTH,FRYKING,2,0,0.008264463,,0.041666667,
NYANZA,KISII,KITUTU CHACHE SOUTH,FRYMATE,1966.5,1,0.132562607,49.7624333,1,49.7624333
NYANZA,KISII,KITUTU CHACHE SOUTH,MPISHI POA,158.978,0.063027316,0.010906749,49.67336696,0.063815012,3.169906509
NYANZA,KISII,KITUTU CHACHE SOUTH,NDUME,63100.23,0.951703271,0.06504218,15.33899468,0.951703271,14.59817141
NYANZA,KISII,KITUTU CHACHE SOUTH,ONJA,31,0.023617512,0.00317306,53.79714347,0.023804953,1.28063847
NYANZA,KISII,KITUTU CHACHE SOUTH,POPCO,1275.759333,0.153710649,0.01384436,42.35977946,0.155363769,6.581174982
NYANZA,KISII,KITUTU CHACHE SOUTH,POPCO BAR,475,0.113231552,0.025018435,,0.119949495,
NYANZA,KISII,KITUTU CHACHE SOUTH,RAINBOW WASHING POWDER,7.9,0.06122101,0.0291599,,0.066949153,
NYANZA,KISII,KITUTU CHACHE SOUTH,SALIT,32899.43867,0.519552239,0.027133373,33.40488856,0.519579282,17.356488
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA BODY WASH,9.33,0.086390889,0.01619937,,0.12422057,
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA CANDLES,556.6,0.499461207,0.035567313,,0.499640934,
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA GLYCERIN,249.7312847,0.081423051,0.007990141,,0.081441938,
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA HANDWASH,85.82083333,0.196651102,0.022866465,,0.198560899,
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA MILKING JELLY,493.5995,0.107601121,0.011706841,,0.107617659,
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA PETROLLEUM JELLY,42.60625,0.128996906,0.014771756,66.6946847,0.129221449,8.618383786
NYANZA,KISII,KITUTU CHACHE SOUTH,SAWA SOAP,4316.76725,0.088613,0.014583839,,0.088614309,
NYANZA,KISII,KITUTU CHACHE SOUTH,USHINDI BAR,1579.65,0.25351587,0.019114558,54.97061151,0.253578781,13.93938068
NYANZA,KISII,KITUTU CHACHE SOUTH,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISII,KITUTU CHACHE SOUTH,USHINDI LIQUID DISHWASH,447.5211667,0.318459462,0.028356273,,0.318559401,
NYANZA,KISII,KITUTU CHACHE SOUTH,USHINDI PASTE DISHWASH,180.4,0.273307015,0.017228207,,0.273748103,
NYANZA,KISII,KITUTU CHACHE SOUTH,WHITE WASH (PWANI OIL PRODUCTS),183.375,0.026503231,0.003711162,45.05765285,0.026651794,1.200867259
NYANZA,KISII,KITUTU MASABA,AFRISENSE,5.9,0.018969121,0.001617774,62.1519591,0.01979185,1.230102259
NYANZA,KISII,KITUTU MASABA,BELLEZA (PWANI OIL PRODUCTS),35.95710417,0.032569141,0.003079706,,0.032833106,
NYANZA,KISII,KITUTU MASABA,DETREX,1183.472333,0.306362495,0.021488866,64.44629121,0.306376861,19.74485239
NYANZA,KISII,KITUTU MASABA,DIVA (PWANI OIL PRODUCTS),64.4,0.358830146,0.058551842,54.30539415,0.360986547,19.60351672
NYANZA,KISII,KITUTU MASABA,FRESCO (PWANI OIL PRODUCTS),18.2275625,0.031950574,0.002892732,,0.032292218,
NYANZA,KISII,KITUTU MASABA,FRESH FRI,6494.796167,0.161163599,0.013972762,39.98659082,0.161182148,6.445124582
NYANZA,KISII,KITUTU MASABA,FRYMATE,133,0.066683635,0.008965587,49.7624333,0.06763285,3.365575199
NYANZA,KISII,KITUTU MASABA,MPISHI POA,26.17916667,0.009675975,0.001796032,49.67336696,0.010508522,0.521993677
NYANZA,KISII,KITUTU MASABA,NDUME,720,0.010859332,0.000742158,15.33899468,0.010859332,0.166571238
NYANZA,KISII,KITUTU MASABA,ONJA,4,0.002880184,0.000409427,53.79714347,0.003071607,0.165243674
NYANZA,KISII,KITUTU MASABA,SALIT,5027.490833,0.079347105,0.004146356,33.40488856,0.079398925,2.652312254
NYANZA,KISII,KITUTU MASABA,SAWA BODY WASH,3.11,0,0.00539979,,0.041406857,
NYANZA,KISII,KITUTU MASABA,SAWA CANDLES,33.6,0.029813218,0.002147075,,0.03016158,
NYANZA,KISII,KITUTU MASABA,SAWA GLYCERIN,72.60982639,0.023659317,0.002323148,,0.023679392,
NYANZA,KISII,KITUTU MASABA,SAWA HANDWASH,11.30833333,0.023843115,0.00301304,,0.026163727,
NYANZA,KISII,KITUTU MASABA,SAWA MILKING JELLY,91.46611111,0.019923852,0.002169328,,0.019942015,
NYANZA,KISII,KITUTU MASABA,SAWA PETROLLEUM JELLY,9.54125,0.028687468,0.003307989,66.6946847,0.028937871,1.930002155
NYANZA,KISII,KITUTU MASABA,SAWA SOAP,934.9791667,0.01919178,0.003158749,,0.01919319,
NYANZA,KISII,KITUTU MASABA,USHINDI BAR,608.75,0.097645652,0.007366181,54.97061151,0.0977217,5.371821598
NYANZA,KISII,KITUTU MASABA,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISII,KITUTU MASABA,USHINDI LIQUID DISHWASH,237.842,0.169181459,0.015070377,,0.169303288,
NYANZA,KISII,KITUTU MASABA,USHINDI PASTE DISHWASH,78.8,0.119040389,0.007525403,,0.119575114,
NYANZA,KISII,KITUTU MASABA,WHITE WASH (PWANI OIL PRODUCTS),6.65,0.00081403,0.000134583,45.05765285,0.000966514,0.043548833
NYANZA,KISII,NYARIBARI CHACHE,4U SOAP,6,0,9.35E-05,,0.000134463,
NYANZA,KISII,NYARIBARI CHACHE,AFRISENSE,33.635,0.11208568,0.00922268,62.1519591,0.112830318,7.012625336
NYANZA,KISII,NYARIBARI CHACHE,BELLEZA (PWANI OIL PRODUCTS),224.5077917,0.204785298,0.019228965,,0.205002274,
NYANZA,KISII,NYARIBARI CHACHE,DETREX,2353.561833,0.609281087,0.042734733,64.44629121,0.609289179,39.26642784
NYANZA,KISII,NYARIBARI CHACHE,DIVA (PWANI OIL PRODUCTS),178.4,1,0.162199513,54.30539415,1,54.30539415
NYANZA,KISII,NYARIBARI CHACHE,FRESCO (PWANI OIL PRODUCTS),140.6410833,0.248896734,0.022319876,,0.249161814,
NYANZA,KISII,NYARIBARI CHACHE,FRESH FRI,40294.76133,1,0.086689263,39.98659082,1,39.98659082
NYANZA,KISII,NYARIBARI CHACHE,FRYKING,24,0.47826087,0.099173554,,0.5,
NYANZA,KISII,NYARIBARI CHACHE,FRYMATE,1226.5,0.62331382,0.08267889,49.7624333,0.623696923,31.03667655
NYANZA,KISII,NYARIBARI CHACHE,MPISHI POA,276.036,0.110054848,0.018937559,49.67336696,0.110803008,5.503958492
NYANZA,KISII,NYARIBARI CHACHE,NDUME,64741.075,0.976451161,0.066733523,15.33899468,0.976451161,14.97777917
NYANZA,KISII,NYARIBARI CHACHE,ONJA,56.25,0.043010753,0.005757568,53.79714347,0.043194471,2.323739159
NYANZA,KISII,NYARIBARI CHACHE,POPCO,3929.222,0.477485524,0.042639362,42.35977946,0.47850619,20.26941669
NYANZA,KISII,NYARIBARI CHACHE,POPCO BAR,421,0.099491094,0.022174234,,0.106313131,
NYANZA,KISII,NYARIBARI CHACHE,RAINBOW WASHING POWDER,11.44,0.091405184,0.042226488,,0.096949153,
NYANZA,KISII,NYARIBARI CHACHE,SALIT,55212.85333,0.87196678,0.045536063,33.40488856,0.871973986,29.12819383
NYANZA,KISII,NYARIBARI CHACHE,SAWA BODY WASH,6.22,0.043195444,0.01079958,,0.082813714,
NYANZA,KISII,NYARIBARI CHACHE,SAWA CANDLES,1114,1,0.071185748,,1,
NYANZA,KISII,NYARIBARI CHACHE,SAWA GLYCERIN,470.8438333,0.153533379,0.015064627,,0.153550783,
NYANZA,KISII,NYARIBARI CHACHE,SAWA HANDWASH,37.01,0.083449937,0.0098611,,0.085628845,
NYANZA,KISII,NYARIBARI CHACHE,SAWA MILKING JELLY,823.6556111,0.179563357,0.019534876,,0.179578562,
NYANZA,KISII,NYARIBARI CHACHE,SAWA PETROLLEUM JELLY,31.42875,0.095087674,0.010896472,66.6946847,0.095320959,6.357401306
NYANZA,KISII,NYARIBARI CHACHE,SAWA SOAP,8479.243028,0.174060147,0.028646417,,0.174061333,
NYANZA,KISII,NYARIBARI CHACHE,USHINDI BAR,4027.425,0.646486539,0.048733864,54.97061151,0.646516332,35.53939811
NYANZA,KISII,NYARIBARI CHACHE,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISII,NYARIBARI CHACHE,USHINDI LIQUID DISHWASH,1281.067833,0.911890767,0.08117227,,0.911903687,
NYANZA,KISII,NYARIBARI CHACHE,USHINDI PASTE DISHWASH,625.6,0.949286365,0.059744824,,0.949317147,
NYANZA,KISII,NYARIBARI CHACHE,WHITE WASH (PWANI OIL PRODUCTS),342.125,0.049579539,0.00692396,45.05765285,0.04972458,2.240472862
NYANZA,KISII,NYARIBARI MASABA,AFRISENSE,0.77,0.001745831,0.000211133,62.1519591,0.002583004,0.160538769
NYANZA,KISII,NYARIBARI MASABA,BELLEZA (PWANI OIL PRODUCTS),28.28758333,0.025564047,0.002422815,,0.025829923,
NYANZA,KISII,NYARIBARI MASABA,DETREX,65.92,0.017044987,0.001196941,64.44629121,0.017065344,1.099798139
NYANZA,KISII,NYARIBARI MASABA,FRESCO (PWANI OIL PRODUCTS),16.135875,0.028243601,0.002560779,,0.028586554,
NYANZA,KISII,NYARIBARI MASABA,FRESH FRI,4379.422833,0.108664961,0.009421794,39.98659082,0.10868467,4.345929423
NYANZA,KISII,NYARIBARI MASABA,FRYMATE,162,0.08144566,0.010920489,49.7624333,0.082379863,4.099422423
NYANZA,KISII,NYARIBARI MASABA,MPISHI POA,55.49983333,0.021455422,0.003807588,49.67336696,0.022278067,1.106626596
NYANZA,KISII,NYARIBARI MASABA,NDUME,8140,0.122770783,0.008390514,15.33899468,0.122770783,1.883180383
NYANZA,KISII,NYARIBARI MASABA,ONJA,15.75,0.011904762,0.001612119,53.79714347,0.012094452,0.650646965
NYANZA,KISII,NYARIBARI MASABA,POPCO,229.838,0.02608758,0.002494169,42.35977946,0.027989995,1.185650033
NYANZA,KISII,NYARIBARI MASABA,POPCO BAR,120,0.022900763,0.006320447,,0.03030303,
NYANZA,KISII,NYARIBARI MASABA,SALIT,4344.989833,0.068567793,0.003583472,33.40488856,0.068620219,2.292250779
NYANZA,KISII,NYARIBARI MASABA,SAWA BODY WASH,18.64,0.215699437,0.032364014,,0.248174859,
NYANZA,KISII,NYARIBARI MASABA,SAWA CANDLES,59,0.052622126,0.003770161,,0.052962298,
NYANZA,KISII,NYARIBARI MASABA,SAWA GLYCERIN,67.32552778,0.021935975,0.002154077,,0.021956086,
NYANZA,KISII,NYARIBARI MASABA,SAWA HANDWASH,20.56,0.045299406,0.005478093,,0.04756901,
NYANZA,KISII,NYARIBARI MASABA,SAWA MILKING JELLY,147.5678333,0.032155728,0.003499909,,0.032173665,
NYANZA,KISII,NYARIBARI MASABA,SAWA PETROLLEUM JELLY,1.38125,0.003932439,0.000478885,66.6946847,0.004189224,0.279398976
NYANZA,KISII,NYARIBARI MASABA,SAWA SOAP,862.0383333,0.017694454,0.002912325,,0.017695865,
NYANZA,KISII,NYARIBARI MASABA,USHINDI BAR,250.275,0.040095362,0.003028453,54.97061151,0.04017626,2.208513594
NYANZA,KISII,NYARIBARI MASABA,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISII,NYARIBARI MASABA,USHINDI LIQUID DISHWASH,56.73266667,0.04024333,0.003594751,,0.040384066,
NYANZA,KISII,NYARIBARI MASABA,USHINDI PASTE DISHWASH,54,0.081384756,0.005157002,,0.081942337,
NYANZA,KISII,NYARIBARI MASABA,WHITE WASH (PWANI OIL PRODUCTS),115.225,0.016596771,0.002331935,45.05765285,0.016746846,0.754573579
NYANZA,KISII,SOUTH MUGIRANGO,AFRISENSE,1.79,0.005170344,0.000490816,62.1519591,0.006004646,0.373200516
NYANZA,KISII,SOUTH MUGIRANGO,BELLEZA (PWANI OIL PRODUCTS),14.74141667,0.013191412,0.001262594,,0.013460664,
NYANZA,KISII,SOUTH MUGIRANGO,DETREX,34.32,0.008864222,0.000623164,64.44629121,0.008884748,0.572589079
NYANZA,KISII,SOUTH MUGIRANGO,FRESCO (PWANI OIL PRODUCTS),10.159625,0.017652251,0.001612342,,0.017998941,
NYANZA,KISII,SOUTH MUGIRANGO,FRESH FRI,1295.124,0.032119848,0.002786301,39.98659082,0.03214125,1.285219014
NYANZA,KISII,SOUTH MUGIRANGO,MPISHI POA,74.34883333,0.029027924,0.005100731,49.67336696,0.029844203,1.482462043
NYANZA,KISII,SOUTH MUGIRANGO,NDUME,166,0.002503679,0.000171109,15.33899468,0.002503679,0.038403924
NYANZA,KISII,SOUTH MUGIRANGO,ONJA,2,0.001344086,0.000204714,53.79714347,0.001535803,0.082621837
NYANZA,KISII,SOUTH MUGIRANGO,SALIT,797.4516667,0.012538536,0.000657688,33.40488856,0.012594117,0.420705059
NYANZA,KISII,SOUTH MUGIRANGO,SAWA CANDLES,18.8,0.016522989,0.001201339,,0.016876122,
NYANZA,KISII,SOUTH MUGIRANGO,SAWA GLYCERIN,29.53292361,0.009610863,0.000944905,,0.009631226,
NYANZA,KISII,SOUTH MUGIRANGO,SAWA HANDWASH,22.09833333,0.04886708,0.005887973,,0.051128202,
NYANZA,KISII,SOUTH MUGIRANGO,SAWA MILKING JELLY,53.43994444,0.011632995,0.00126745,,0.011651312,
NYANZA,KISII,SOUTH MUGIRANGO,SAWA PETROLLEUM JELLY,1.16875,0.003287777,0.00040521,66.6946847,0.003544728,0.236414518
NYANZA,KISII,SOUTH MUGIRANGO,SAWA SOAP,273.341875,0.005609715,0.000923463,,0.005611144,
NYANZA,KISII,SOUTH MUGIRANGO,USHINDI BAR,198.175,0.031731124,0.002398017,54.97061151,0.031812727,1.748765084
NYANZA,KISII,SOUTH MUGIRANGO,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISII,SOUTH MUGIRANGO,USHINDI LIQUID DISHWASH,43.88475,0.031096444,0.002780668,,0.031238522,
NYANZA,KISII,SOUTH MUGIRANGO,USHINDI PASTE DISHWASH,22.8,0.03401154,0.002177401,,0.034597876,
NYANZA,KISII,SOUTH MUGIRANGO,WHITE WASH (PWANI OIL PRODUCTS),56.2,0.008016746,0.001137381,45.05765285,0.00816813,0.368036755
NYANZA,KISUMU,KABONDO KASIPUL,BELLEZA (PWANI OIL PRODUCTS),0.2988125,0,2.56E-05,,0.000272851,
NYANZA,KISUMU,KABONDO KASIPUL,DETREX,0.08,0,1.45E-06,64.44629121,2.07E-05,0.001334706
NYANZA,KISUMU,KABONDO KASIPUL,FRESCO (PWANI OIL PRODUCTS),0.199208333,0,3.16E-05,,0.00035292,
NYANZA,KISUMU,KABONDO KASIPUL,FRESH FRI,0.891,0,1.92E-06,39.98659082,2.21E-05,0.000884186
NYANZA,KISUMU,KABONDO KASIPUL,ONJA,0.25,0,2.56E-05,53.79714347,0.000191975,0.01032773
NYANZA,KISUMU,KABONDO KASIPUL,SAWA GLYCERIN,0.063048611,0,2.02E-06,,2.06E-05,
NYANZA,KISUMU,KABONDO KASIPUL,SAWA MILKING JELLY,0.1275,9.27E-06,3.02E-06,,2.78E-05,
NYANZA,KISUMU,KABONDO KASIPUL,SAWA SOAP,0.07,0,2.36E-07,,1.44E-06,
NYANZA,KISUMU,KABONDO KASIPUL,USHINDI BAR,2,0.000236799,2.42E-05,54.97061151,0.000321057,0.017648695
NYANZA,KISUMU,KISUMU CENTRAL,4U SOAP,156,0.003362023,0.002432263,,0.003496033,
NYANZA,KISUMU,KISUMU CENTRAL,AFRISENSE,111.4325,0.373280399,0.03055467,62.1519591,0.37380599,23.23277457
NYANZA,KISUMU,KISUMU CENTRAL,BELLEZA (PWANI OIL PRODUCTS),303.7927083,0.277201601,0.026019673,,0.277398818,
NYANZA,KISUMU,KISUMU CENTRAL,DETREX,1570.17325,0.406473553,0.028510377,64.44629121,0.406485845,26.19650512
NYANZA,KISUMU,KISUMU CENTRAL,DIVA (PWANI OIL PRODUCTS),55.5,0.308773903,0.05046005,54.30539415,0.311098655,16.89433506
NYANZA,KISUMU,KISUMU CENTRAL,DIVA GLYCERIN,40.41781944,0.150961872,0.028210922,,0.152161672,
NYANZA,KISUMU,KISUMU CENTRAL,FRESCO (PWANI OIL PRODUCTS),148.3106042,0.262488967,0.023537036,,0.26274925,
NYANZA,KISUMU,KISUMU CENTRAL,FRESH FRI,7475.7925,0.185509643,0.016083256,39.98659082,0.185527653,7.418618348
NYANZA,KISUMU,KISUMU CENTRAL,FRYKING,12,0.217391304,0.049586777,,0.25,
NYANZA,KISUMU,KISUMU CENTRAL,FRYMATE,10,0.004072283,0.000674104,49.7624333,0.005085177,0.253050767
NYANZA,KISUMU,KISUMU CENTRAL,MPISHI POA,50.167,0.01931298,0.003441727,49.67336696,0.020137426,1.00029375
NYANZA,KISUMU,KISUMU CENTRAL,NDUME,6324,0.095381134,0.006518625,15.33899468,0.095381134,1.463050705
NYANZA,KISUMU,KISUMU CENTRAL,ONJA,368.25,0.282642089,0.037692879,53.79714347,0.282779804,15.2127457
NYANZA,KISUMU,KISUMU CENTRAL,POPCO,1144.042,0.137638532,0.012414982,42.35977946,0.139323046,5.901693518
NYANZA,KISUMU,KISUMU CENTRAL,RAINBOW WASHING POWDER,40.5,0.339188267,0.149490625,,0.343220339,
NYANZA,KISUMU,KISUMU CENTRAL,SALIT,19090.74867,0.301459974,0.01574484,33.40488856,0.301499292,10.07155026
NYANZA,KISUMU,KISUMU CENTRAL,SAWA CANDLES,209.2,0.1875,0.013368095,,0.187791741,
NYANZA,KISUMU,KISUMU CENTRAL,SAWA GLYCERIN,568.5673889,0.185403472,0.018191287,,0.185420221,
NYANZA,KISUMU,KISUMU CENTRAL,SAWA HANDWASH,61.68,0.140664136,0.016434279,,0.14270703,
NYANZA,KISUMU,KISUMU CENTRAL,SAWA MILKING JELLY,895.3851111,0.195202563,0.021236105,,0.195217477,
NYANZA,KISUMU,KISUMU CENTRAL,SAWA PETROLLEUM JELLY,50.46875,0.152849407,0.017497716,66.6946847,0.153067801,10.20880872
NYANZA,KISUMU,KISUMU CENTRAL,SAWA SOAP,7251.644653,0.148860053,0.024499078,,0.148861276,
NYANZA,KISUMU,KISUMU CENTRAL,USHINDI BAR,1739.4,0.279162452,0.021047613,54.97061151,0.279223203,15.3490702
NYANZA,KISUMU,KISUMU CENTRAL,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISUMU,KISUMU CENTRAL,USHINDI LIQUID DISHWASH,461.0129167,0.328064715,0.02921115,,0.328163246,
NYANZA,KISUMU,KISUMU CENTRAL,USHINDI PASTE DISHWASH,196.6,0.297904646,0.018775308,,0.298330804,
NYANZA,KISUMU,KISUMU CENTRAL,WHITE WASH (PWANI OIL PRODUCTS),1430.675,0.207813965,0.028954145,45.05765285,0.207934858,9.369056667
NYANZA,KISUMU,KISUMU EAST,4U SOAP,1044,0.023265196,0.016277453,,0.023396531,
NYANZA,KISUMU,KISUMU EAST,AFRISENSE,197.815,0.663298109,0.054240658,62.1519591,0.66358048,41.24282684
NYANZA,KISUMU,KISUMU EAST,BELLEZA (PWANI OIL PRODUCTS),377.8982083,0.344887191,0.032366766,,0.345065939,
NYANZA,KISUMU,KISUMU EAST,DETREX,1401.798167,0.362883773,0.025453111,64.44629121,0.362896968,23.38736369
NYANZA,KISUMU,KISUMU EAST,DIVA (PWANI OIL PRODUCTS),55.2,0.307086614,0.050187293,54.30539415,0.30941704,16.80301433
NYANZA,KISUMU,KISUMU EAST,DIVA GLYCERIN,65.30397222,0.244783789,0.045581016,,0.245851007,
NYANZA,KISUMU,KISUMU EAST,FRESCO (PWANI OIL PRODUCTS),213.94975,0.378817299,0.033954032,,0.379036527,
NYANZA,KISUMU,KISUMU EAST,FRESH FRI,5195.6555,0.128921954,0.011177819,39.98659082,0.128941215,5.155919619
NYANZA,KISUMU,KISUMU EAST,FRYMATE,4,0.001018071,0.000269642,49.7624333,0.002034071,0.101220307
NYANZA,KISUMU,KISUMU EAST,MPISHI POA,8.377333333,0.002524167,0.00057473,49.67336696,0.003362727,0.167037977
NYANZA,KISUMU,KISUMU EAST,NDUME,1790,0.026997506,0.001845088,15.33899468,0.026997506,0.414114605
NYANZA,KISUMU,KISUMU EAST,ONJA,383.75,0.294546851,0.039279408,53.79714347,0.294682281,15.85306493
NYANZA,KISUMU,KISUMU EAST,POPCO,682.502,0.081321533,0.007406415,42.35977946,0.083116055,3.52077776
NYANZA,KISUMU,KISUMU EAST,RAINBOW WASHING POWDER,118,1,0.435552931,,1,
NYANZA,KISUMU,KISUMU EAST,SALIT,8956.431667,0.141400175,0.007386697,33.40488856,0.141448502,4.725071462
NYANZA,KISUMU,KISUMU EAST,SAWA CANDLES,331.4,0.297234195,0.021176801,,0.297486535,
NYANZA,KISUMU,KISUMU EAST,SAWA GLYCERIN,731.7091111,0.238608065,0.023410999,,0.23862372,
NYANZA,KISUMU,KISUMU EAST,SAWA HANDWASH,33.42083333,0.075126009,0.008904788,,0.077324706,
NYANZA,KISUMU,KISUMU EAST,SAWA MILKING JELLY,1418.410889,0.309238036,0.033640857,,0.309250838,
NYANZA,KISUMU,KISUMU EAST,SAWA PETROLLEUM JELLY,95.795,0.290355854,0.033212507,66.6946847,0.290538799,19.37739357
NYANZA,KISUMU,KISUMU EAST,SAWA SOAP,6218.491194,0.127651518,0.021008655,,0.127652771,
NYANZA,KISUMU,KISUMU EAST,USHINDI BAR,1815.575,0.291391739,0.021969369,54.97061151,0.291451458,16.02126488
NYANZA,KISUMU,KISUMU EAST,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISUMU,KISUMU EAST,USHINDI LIQUID DISHWASH,162.0120833,0.115195464,0.010265568,,0.115325209,
NYANZA,KISUMU,KISUMU EAST,USHINDI PASTE DISHWASH,228.4,0.346188886,0.021812209,,0.346585736,
NYANZA,KISUMU,KISUMU EAST,WHITE WASH (PWANI OIL PRODUCTS),408.175,0.059180737,0.008260687,45.05765285,0.059324313,2.67301428
NYANZA,KISUMU,KISUMU WEST,4U SOAP,300,0.006589564,0.004677429,,0.006723141,
NYANZA,KISUMU,KISUMU WEST,AFRISENSE,79.5275,0.266163621,0.021806354,62.1519591,0.266779044,16.58084024
NYANZA,KISUMU,KISUMU WEST,BELLEZA (PWANI OIL PRODUCTS),280.7841458,0.256186317,0.024049002,,0.256389268,
NYANZA,KISUMU,KISUMU WEST,DETREX,623.5275,0.161401191,0.011321683,64.44629121,0.161418558,10.40282743
NYANZA,KISUMU,KISUMU WEST,DIVA (PWANI OIL PRODUCTS),6.36,0.032395951,0.005782449,54.30539415,0.035650224,1.935999478
NYANZA,KISUMU,KISUMU WEST,DIVA GLYCERIN,10.14133333,0.036818155,0.007078471,,0.038179255,
NYANZA,KISUMU,KISUMU WEST,FRESCO (PWANI OIL PRODUCTS),79.98214583,0.141394528,0.012693244,,0.141697547,
NYANZA,KISUMU,KISUMU WEST,FRESH FRI,5353.779167,0.132846215,0.011518003,39.98659082,0.13286539,5.312833971
NYANZA,KISUMU,KISUMU WEST,NDUME,9085.2,0.137026673,0.009364803,15.33899468,0.137026673,2.101851403
NYANZA,KISUMU,KISUMU WEST,ONJA,90,0.068932412,0.009212109,53.79714347,0.069111154,3.717982655
NYANZA,KISUMU,KISUMU WEST,POPCO,1106.612,0.133071333,0.012008797,42.35977946,0.134764768,5.708605862
NYANZA,KISUMU,KISUMU WEST,RAINBOW WASHING POWDER,3.5,0.023703956,0.012918943,,0.029661017,
NYANZA,KISUMU,KISUMU WEST,SALIT,23381.32317,0.369224629,0.019283434,33.40488856,0.369260133,12.33509359
NYANZA,KISUMU,KISUMU WEST,SAWA BODY WASH,12.44,0.129586333,0.02159916,,0.165627427,
NYANZA,KISUMU,KISUMU WEST,SAWA CANDLES,282.4,0.253232759,0.018045651,,0.253500898,
NYANZA,KISUMU,KISUMU WEST,SAWA GLYCERIN,277.6125347,0.090515823,0.0088822,,0.090534523,
NYANZA,KISUMU,KISUMU WEST,SAWA HANDWASH,58.08916667,0.132336343,0.015477522,,0.134399034,
NYANZA,KISUMU,KISUMU WEST,SAWA MILKING JELLY,1165.7845,0.254157826,0.027649245,,0.254171648,
NYANZA,KISUMU,KISUMU WEST,SAWA PETROLLEUM JELLY,131.7075,0.399303765,0.045663513,66.6946847,0.399458623,26.64176694
NYANZA,KISUMU,KISUMU WEST,SAWA SOAP,3425.750681,0.070322245,0.011573614,,0.070323581,
NYANZA,KISUMU,KISUMU WEST,USHINDI BAR,1600.1,0.256798953,0.019362013,54.97061151,0.256861588,14.11983858
NYANZA,KISUMU,KISUMU WEST,USHINDI DETERGENT,0,0,,61.56176694,,
NYANZA,KISUMU,KISUMU WEST,USHINDI LIQUID DISHWASH,181.3569167,0.128967734,0.011491314,,0.12909546,
NYANZA,KISUMU,KISUMU WEST,USHINDI PASTE DISHWASH,129.8,0.196477376,0.012395905,,0.196965099,
NYANZA,KISUMU,KISUMU WEST,WHITE WASH (PWANI OIL PRODUCTS),544.375,0.078979119,0.011017116,45.05765285,0.079119673,3.564946772
NYANZA,KISUMU,MUHORONI,4U SOAP,198,0.004303389,0.003087103,,0.004437273,
NYANZA,KISUMU,MUHORONI,AFRISENSE,298.1025,1,0.081739381,62.1519591,1,62.1519591
NYANZA,KISUMU,MUHORONI,BELLEZA (PWANI OIL PRODUCTS),297.61725,0.271561135,0.025490748,,0.271759891,
NYANZA,KISUMU,MUHORONI,DETREX,603.3830833,0.156186104,0.010955912,64.44629121,0.15620358,10.06674138
